Camera ID,Location Name,Camera Status,Turn on Date,Camera Manufacturer,ATD Location ID,Landmark,Signal Engineer Area,Council District,Jurisdiction,Location Type,Primary St Segment ID,Cross St Segment ID,Primary Street Block,Primary Street,PRIMARY_ST_AKA,Cross Street Block,Cross Street,CROSS_ST_AKA,COA Intersection ID,Modified Date,IP Comm Status,IP Comm Status Date and Time,Published Screenshots,Screenshot Address,Funding,ID,Location
51, CONGRESS AVE / 2ND ST (AUSTONIAN - SOUTHWEST),TURNED_ON,,Advidia,LOC16-006905,AUSTONIAN - SOUTHWEST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, CONGRESS AVE,,101, 2ND ST,,,09/19/2021 06:17:00 PM +0000,ONLINE,01/16/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/51.jpg,None Identified,582a41a15e304c982be5c588,POINT (-97.744895 30.264593)
50, CESAR CHAVEZ ST / BRAZOS ST (BRAZOS GARAGE),TURNED_ON,,Advidia,LOC16-006910,BRAZOS GARAGE,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,100, CESAR CHAVEZ ST,,100, BRAZOS ST,,5256923,09/19/2021 06:17:00 PM +0000,ONLINE,04/01/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/50.jpg,None Identified,582a41a15e304c982be5c58a,POINT (-97.743067 30.263094)
49,6600 BLK LAKEWOOD DR (BULL CREEK LOW WATER XING),REMOVED,,Sarix,LOC16-006915,BULL CREEK LOW WATER XING,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,6600, LAKEWOOD DR,,,,,,09/19/2021 06:17:00 PM +0000,OFFLINE,07/02/2018 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/49.jpg,None Identified,582a41a15e304c982be5c58c,POINT (-97.787368 30.366129)
47, CONGRESS AVE / WASSON RD,TURNED_ON,,Sarix,LOC16-006920,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,4703, CONGRESS AVE,,5001, WASSON RD,,5153279,09/19/2021 06:17:00 PM +0000,OFFLINE,09/16/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/47.jpg,None Identified,582a41a15e304c982be5c590,POINT (-97.771369 30.210902)
45, CIRCUIT OF THE AMERICAS BLVD / 812 RD (COTA SOUTH  GATE),TURNED_ON,9/27/2017,Sarix,LOC16-006930,COTA SOUTH  GATE,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,9514, CIRCUIT OF THE AMERICAS BLVD,,12510,FM 812 RD,,5166789,10/09/2021 08:40:00 AM +0000,ONLINE,10/09/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/45.jpg,None Identified,582a41a15e304c982be5c594,POINT (-97.647147 30.132037)
43,9143 BLK CIRCUIT OF THE AMERICAS BLVD (COTA TOWER SOUTH),TURNED_ON,10/2/2017,Axis,LOC16-006940,COTA TOWER SOUTH,SOUTHEAST,2,AUSTIN FULL PURPOSE,ROADWAY,,,9143, CIRCUIT OF THE AMERICAS BLVD,,,,,,09/19/2021 06:17:00 PM +0000,OFFLINE,10/17/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/43.jpg,None Identified,582a41a15e304c982be5c598,POINT (-97.637863 30.133909)
42,7000 BLK DECKER LN (EXPO CENTER DRIVEWAY),TURNED_ON,,Sarix,LOC16-006945,EXPO CENTER DRIVEWAY,NORTHEAST,1,AUSTIN FULL PURPOSE,ROADWAY,,,7000, DECKER LN,,,,,,09/19/2021 06:17:00 PM +0000,OFFLINE,06/22/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/42.jpg,None Identified,582a41a15e304c982be5c59a,POINT (-97.624578 30.29682)
41,FM 973 RD / 812 RD,TURNED_ON,,Sarix,LOC16-007020,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,7320,FM 973 RD,,10000,FM 812 RD,,5165411,09/28/2021 08:46:00 AM +0000,OFFLINE,09/28/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/41.jpg,,582a41a15e304c982be5c59c,POINT (-97.670519 30.15286)
40, CESAR CHAVEZ ST / SAN JACINTO BLVD (FOUR SEASONS - EAST),TURNED_ON,3/5/2020,Advidia,LOC16-006950,FOUR SEASONS - EAST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, CESAR CHAVEZ ST,,100, SAN JACINTO BLVD,,,09/19/2021 06:17:00 PM +0000,OFFLINE,06/17/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/40.jpg,None Identified,582a41a15e304c982be5c59e,POINT (-97.742403 30.261684)
39, CESAR CHAVEZ ST / SAN JACINTO BLVD (FOUR SEASONS - WEST),TURNED_ON,3/5/2020,Advidia,LOC16-006955,FOUR SEASONS - WEST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,200, CESAR CHAVEZ ST,,100, SAN JACINTO BLVD,,,10/02/2021 08:46:00 AM +0000,ONLINE,10/02/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/39.jpg,None Identified,582a41a15e304c982be5c5a0,POINT (-97.74283 30.261807)
38, TOOMEY RD / JESSIE ST (TOOMEY / JESSIE - BACK GATE),REMOVED,,Sarix,LOC16-006960,TOOMEY / JESSIE - BACK GATE,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,1300, TOOMEY RD,,301, JESSIE ST,,,09/19/2021 06:17:00 PM +0000,OFFLINE,01/24/2019 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/38.jpg,None Identified,582a41a15e304c982be5c5a2,POINT (-97.75907 30.263071)
37, LAMAR BLVD / SHOAL CREEK BLVD (LAMAR / 27TH),TURNED_ON,,Sarix,LOC16-006965,LAMAR / 27TH,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,2601, LAMAR BLVD,,2710, SHOAL CREEK BLVD,,,09/19/2021 06:17:00 PM +0000,ONLINE,05/31/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/37.jpg,,582a41a15e304c982be5c5a4,POINT (-97.747347 30.292496)
36, ELROY RD / HEINE FARM RD,TURNED_ON,,Sarix,LOC16-007025,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,7200, ELROY RD,,7113, HEINE FARM RD,,5167173,09/19/2021 06:17:00 PM +0000,OFFLINE,10/23/2019 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/36.jpg,None Identified,582a41a15e304c982be5c5a6,POINT (-97.639766 30.153975)
35, SAN JACINTO BLVD / 7TH ST (OMNI - NORTH),TURNED_ON,,Sarix,LOC16-006970,OMNI - NORTH,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, SAN JACINTO BLVD,,200, 7TH ST,,,09/19/2021 06:17:00 PM +0000,OFFLINE,12/02/2020 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/35.jpg,None Identified,582a41a15e304c982be5c5a8,POINT (-97.740043 30.269174)
29,SH 71  / ROSS RD,TURNED_ON,,Advidia,LOC16-007030,,SOUTHEAST,,AUSTIN 2 MILE ETJ,ROADWAY,,,4436,SH 71 ,,4501, ROSS RD,,5168587,10/28/2021 08:40:00 AM +0000,ONLINE,10/28/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/29.jpg,None Identified,582a41a15e304c982be5c5b4,POINT (-97.609533 30.186287)
33, SAN JACINTO BLVD / 7TH ST (OMNI - SOUTHWEST),TURNED_ON,,Sarix,LOC16-006980,OMNI - SOUTHWEST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, SAN JACINTO BLVD,,200, 7TH ST,,,09/23/2021 08:46:00 AM +0000,OFFLINE,09/23/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/33.jpg,None Identified,582a41a15e304c982be5c5ac,POINT (-97.740692 30.268688)
32, BARTON SPRINGS RD / RIVERSIDE DR (OTC - NORTHEAST),TURNED_ON,,Sarix,LOC16-006985,OTC - NORTHEAST,SOUTHWEST,9,AUSTIN FULL PURPOSE,ROADWAY,,,400, BARTON SPRINGS RD,,301, RIVERSIDE DR,,,09/19/2021 06:17:00 PM +0000,ONLINE,09/03/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/32.jpg,None Identified,582a41a15e304c982be5c5ae,POINT (-97.749041 30.257391)
28,IH 35 SVRD / ST JOHNS AVE (HOME DEPOT - DEPOT - EAST),REMOVED,10/2/2017,Advidia,LOC16-007000,HOME DEPOT - DEPOT - EAST,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7200,IH 35 SVRD,,800, ST JOHNS AVE,,,09/19/2021 06:17:00 PM +0000,OFFLINE,08/14/2018 06:47:00 PM +0000,,https://cctv.austinmobility.io/image/28.jpg,None Identified,582a41a15e304c982be5c5b6,POINT (-97.701398 30.333052)
27,IH 35 SVRD / ST JOHNS AVE (HOME DEPOT - DEPOT - INTERIOR),REMOVED,10/2/2017,Axis,LOC16-007005,HOME DEPOT - DEPOT - INTERIOR,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7200,IH 35 SVRD,,800, ST JOHNS AVE,,,09/19/2021 06:17:00 PM +0000,OFFLINE,08/15/2018 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/27.jpg,None Identified,582a41a15e304c982be5c5b8,POINT (-97.701905 30.333229)
26,IH 35 SVRD / ST JOHNS AVE (HOME DEPOT - DEPOT - WEST),REMOVED,10/2/2017,,LOC16-007010,HOME DEPOT - DEPOT - WEST,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,7200,IH 35 SVRD,,800, ST JOHNS AVE,,,09/19/2021 06:17:00 PM +0000,OFFLINE,08/15/2018 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/26.jpg,None Identified,582a41a15e304c982be5c5ba,POINT (-97.7025 30.333519)
25, AIRPORT BLVD / 51ST ST,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000845,,NORTHEAST,9,AUSTIN FULL PURPOSE,ROADWAY,,,5100, AIRPORT BLVD,,806, 51ST ST,,5160367,09/19/2021 06:17:00 PM +0000,ONLINE,08/27/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/25.jpg,None Identified,582c83276703af1e2d14d761,POINT (-97.7153397 30.3120689)
24, ANDERSON LN / NORTHCROSS DR,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000460,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,2622, ANDERSON LN,,7822, NORTHCROSS DR,,5157696,09/19/2021 06:17:00 PM +0000,ONLINE,08/25/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/24.jpg,,582c83276703af1e2d14d763,POINT (-97.7355347 30.3583069)
34, SAN JACINTO BLVD / 7TH ST (OMNI - SOUTHEAST),TURNED_ON,,Sarix,LOC16-006975,OMNI - SOUTHEAST,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, SAN JACINTO BLVD,,200, 7TH ST,,,10/26/2021 08:46:00 AM +0000,OFFLINE,10/26/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/34.jpg,None Identified,582a41a15e304c982be5c5aa,POINT (-97.740235 30.268596)
22, BURNET RD / 45TH ST,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000445,,CENTRAL,"10, 7, 9",AUSTIN FULL PURPOSE,ROADWAY,,,4500, BURNET RD,,1401, 45TH ST,,5156974,09/19/2021 06:17:00 PM +0000,ONLINE,10/03/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/22.jpg,,582c83276703af1e2d14d767,POINT (-97.7415695 30.3154011)
21, BURNET RD / JUSTIN LN,TURNED_ON,11/16/2016,Sarix,LOC16-000400,,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,6900, BURNET RD,,2301, JUSTIN LN,,5157450,09/19/2021 06:17:00 PM +0000,OFFLINE,09/05/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/21.jpg,None Identified,582c83276703af1e2d14d769,POINT (-97.7375259 30.3453846)
20, BURNET RD / PALM WAY (IBM DRIVEWAY),TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-002270,IBM DRIVEWAY,NORTHWEST,7,AUSTIN FULL PURPOSE,ROADWAY,,,11700, BURNET RD,,2901, PALM WAY,,5159845,09/19/2021 06:17:00 PM +0000,ONLINE,07/14/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/20.jpg,,582c83276703af1e2d14d76b,POINT (-97.7176056 30.4022865)
18, MOPAC EXPY / SLAUGHTER LN,TURNED_ON,11/16/2016,Advidia,LOC16-003870,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,8100, MOPAC EXPY,,5200, SLAUGHTER LN,,5144924,09/19/2021 06:17:00 PM +0000,OFFLINE,09/23/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/18.jpg,None Identified,582c83276703af1e2d14d76f,POINT (-97.8654556 30.2005672)
17, SPICEWOOD SPRINGS RD / MOPAC EXPY SVRD,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000485,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,3501, SPICEWOOD SPRINGS RD,,7740, MOPAC EXPY SVRD,,5156212,09/19/2021 06:17:00 PM +0000,ONLINE,08/25/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/17.jpg,,582c83276703af1e2d14d771,POINT (-97.7452316 30.3612633)
16,US 290 HWY SVRD / MOPAC EXPY SVRD,TURNED_ON,11/16/2016,Advidia,LOC16-003885,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,5029,US 290 HWY SVRD,,5101, MOPAC EXPY SVRD,,5148415,09/19/2021 06:17:00 PM +0000,ONLINE,03/24/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/16.jpg,None Identified,582c83276703af1e2d14d773,POINT (-97.8241196 30.2346859)
15, MENCHACA RD / STASSNEY LN,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000950,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,5320, MENCHACA RD,,1820, STASSNEY LN,,5150642,09/19/2021 06:17:00 PM +0000,ONLINE,03/04/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/15.jpg,,582c83276703af1e2d14d775,POINT (-97.7977066 30.2154312)
14, OLTORF ST / PLEASANT VALLEY RD,TURNED_ON,11/16/2016,Advidia,LOC16-004365,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,2510, OLTORF ST,,2400, PLEASANT VALLEY RD,,5159261,09/19/2021 06:17:00 PM +0000,ONLINE,05/30/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/14.jpg,None Identified,582c83276703af1e2d14d777,POINT (-97.7277679 30.227459)
13, RIVERSIDE DR / ROYAL CREST DR,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-001845,,SOUTHWEST,3,AUSTIN FULL PURPOSE,ROADWAY,,,1818, RIVERSIDE DR,,1401, ROYAL CREST DR,,5159157,09/19/2021 06:17:00 PM +0000,OFFLINE,06/23/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/13.jpg,None Identified,582c83276703af1e2d14d779,POINT (-97.7282867 30.241785)
11, ESCARPMENT BLVD / SLAUGHTER LN,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-003355,,SOUTHWEST,8,AUSTIN FULL PURPOSE,ROADWAY,,,9300, ESCARPMENT BLVD,,5800, SLAUGHTER LN,,5144234,09/19/2021 06:17:00 PM +0000,OFFLINE,08/28/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/11.jpg,None Identified,582c83276703af1e2d14d77d,POINT (-97.8784256 30.2005997)
10, 35TH ST / JACKSON AVE,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-000530,,CENTRAL,10,AUSTIN FULL PURPOSE,ROADWAY,,,1914, 35TH ST,,3500, JACKSON AVE,,5154965,09/19/2021 06:17:00 PM +0000,ONLINE,05/07/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/10.jpg,,582c83276703af1e2d14d77f,POINT (-97.7558899 30.3087349)
8, WEST GATE BLVD / WILLIAM CANNON DR,TURNED_ON,11/16/2016,Spectra Enhanced,LOC16-002050,,SOUTHWEST,5,AUSTIN FULL PURPOSE,ROADWAY,,,6900, WEST GATE BLVD,,2700, WILLIAM CANNON DR,,5149106,09/19/2021 06:17:00 PM +0000,ONLINE,03/04/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/8.jpg,,582c83276703af1e2d14d783,POINT (-97.8153915 30.207201)
7, PEARCE LN / KELLAM RD,TURNED_ON,10/15/2016,Advidia,LOC16-000500,,SOUTHEAST,2,AUSTIN 2 MILE ETJ,ROADWAY,,,13400, PEARCE LN,,6001, KELLAM RD,,5168571,10/25/2021 02:48:00 PM +0000,ONLINE,10/25/2021 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/7.jpg,None Identified,582f90d0b492c17e2f5203a7,POINT (-97.611196 30.163688)
6, LAVACA ST / 3RD ST,TURNED_ON,8/10/2016,Sarix,LOC16-001625,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,300, LAVACA ST,,301, 3RD ST,,5156460,09/19/2021 06:17:00 PM +0000,ONLINE,10/02/2019 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/6.jpg,None Identified,582f91a6e0f9f3fd2ff4e013,POINT (-97.7462463 30.2659302)
5, MARTIN LUTHER KING JR BLVD / RIO GRANDE ST,TURNED_ON,11/18/2016,Advidia,LOC16-000095,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,700, MARTIN LUTHER KING JR BLVD,,1800, RIO GRANDE ST,,5156606,09/19/2021 06:17:00 PM +0000,ONLINE,09/11/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/5.jpg,None Identified,582f91ffe5fd64113099509b,POINT (-97.7448349 30.2825451)
2, AIRPORT BLVD / OAK SPRINGS DR,TURNED_ON,11/8/2016,Spectra Enhanced,LOC16-000805,,NORTHEAST,"3, 1",AUSTIN FULL PURPOSE,ROADWAY,,,1137, AIRPORT BLVD,,3300, OAK SPRINGS DR,,5162329,09/19/2021 06:17:00 PM +0000,ONLINE,02/19/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/2.jpg,None Identified,5859822ffadeea4948dce02a,POINT (-97.6979065 30.2735558)
1,"830 BLK W RUNDBERG LN (Little Walnut Creek Library, HEB)",TURNED_ON,11/18/2016,Sarix,LOC16-005090,"Little Walnut Creek Library, HEB",NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,830, RUNDBERG LN,,,,,,09/19/2021 06:17:00 PM +0000,ONLINE,02/17/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/1.jpg,None Identified,58598262bcb3437b51194040,POINT (-97.6981583 30.3636856)
292, 24TH ST / NUECES ST,TURNED_ON,1/18/2017,Sarix,LOC16-000155,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,511, 24TH ST,,2300, NUECES ST,,5156755,09/19/2021 06:17:00 PM +0000,ONLINE,05/31/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/292.jpg,,587fd03bfab714f0490c7214,POINT (-97.74366 30.2878265)
293, 24TH ST / NUECES ST,TURNED_ON,1/17/2017,Sarix,LOC16-000105,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,511, 24TH ST,,2400, NUECES ST,,5156836,09/19/2021 06:17:00 PM +0000,ONLINE,05/31/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/293.jpg,,587fd069a3d0453a4afebc39,POINT (-97.7431412 30.2878284)
294, ANDERSON MILL RD / MILLWRIGHT PKWY (OLSON DR),TURNED_ON,1/18/2017,Advidia,LOC16-004885,OLSON DR,NORTHWEST,6,AUSTIN FULL PURPOSE,BUILDING,,,10200, ANDERSON MILL RD,,11800, MILLWRIGHT PKWY,,5149515,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/294.jpg,None Identified,587fd3e4fab714f0490c72cd,POINT (-97.8040161 30.4471645)
296, 7TH ST / RED RIVER ST,TURNED_ON,5/12/2017,Spectra Enhanced,LOC16-001450,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,500, 7TH ST,,700, RED RIVER ST,,5157893,09/19/2021 06:17:00 PM +0000,ONLINE,02/10/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/296.jpg,None Identified,5915fc21f5cac939b8f53aef,POINT (-97.7368164 30.2674026)
297,FM 2222 RD / MOUNT BONNELL RD,TURNED_ON,5/12/2017,Spectra Enhanced,LOC16-005530,,NORTHWEST,10,AUSTIN FULL PURPOSE,ROADWAY,,,4600,FM 2222 RD,,5600, MOUNT BONNELL RD,,5152094,09/19/2021 06:17:00 PM +0000,ONLINE,08/06/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/297.jpg,,5915fc67437fa84373e8246e,POINT (-97.779 30.341)
299, LAMAR BLVD / YAGER LN,TURNED_ON,6/27/2017,Spectra Enhanced,LOC16-002620,,NORTHEAST,7,AUSTIN FULL PURPOSE,BUILDING,,,12250, LAMAR BLVD,,501, YAGER LN,,5164083,09/19/2021 06:17:00 PM +0000,OFFLINE,05/17/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/299.jpg,1/4 Cent,591a109d20eacf2d16669b06,POINT (-97.6791687 30.4017849)
301, LAMAR BLVD / LONGSPUR BLVD,TURNED_ON,7/1/2019,Advidia,LOC16-002995,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,9800, LAMAR BLVD,,401, LONGSPUR BLVD,,5162396,09/19/2021 06:17:00 PM +0000,OFFLINE,06/03/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/301.jpg,None Identified,591a109d20eacf2d16669b0a,POINT (-97.6945877 30.3673611)
302, LAMAR BLVD / PAYTON GIN RD,TURNED_ON,7/1/2019,Advidia,LOC16-002325,,NORTHEAST,4,AUSTIN FULL PURPOSE,ROADWAY,,,8900, LAMAR BLVD,,801, PAYTON GIN RD,,5161813,09/19/2021 06:17:00 PM +0000,ONLINE,08/30/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/302.jpg,None Identified,591a109d20eacf2d16669b0c,POINT (-97.7001114 30.3576469)
303, LAMAR BLVD / THURMOND ST,TURNED_ON,7/2/2019,Advidia,LOC16-002320,,NORTHEAST,4,AUSTIN FULL PURPOSE,BUILDING,,,8500, LAMAR BLVD,,801, THURMOND ST,,5161271,09/19/2021 06:17:00 PM +0000,OFFLINE,04/15/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/303.jpg,None Identified,591a109d20eacf2d16669b0e,POINT (-97.7056351 30.3533516)
304, LAMAR BLVD / ST JOHNS AVE,TURNED_ON,6/12/2018,Advidia,LOC16-000050,,NORTHEAST,"7, 4",AUSTIN FULL PURPOSE,ROADWAY,,,7200, LAMAR BLVD,,613, ST JOHNS AVE,,5160009,09/19/2021 06:17:00 PM +0000,ONLINE,06/14/2019 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/304.jpg,1/4 Cent,591a109d20eacf2d16669b10,POINT (-97.7178421 30.339407)
305, LAMAR BLVD / DENSON DR,TURNED_ON,6/18/2018,Advidia,LOC16-000025,,NORTHEAST,"7, 4",AUSTIN FULL PURPOSE,ROADWAY,,,6203, LAMAR BLVD,,701, DENSON DR,,5159402,10/29/2021 07:43:00 PM +0000,ONLINE,10/26/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/305.jpg,1/4 Cent,591a109d20eacf2d16669b12,POINT (-97.7235413 30.3303776)
306, LAMAR BLVD / BRENTWOOD ST,TURNED_ON,6/11/2018,Advidia,LOC16-000030,,NORTHEAST,"7, 4",AUSTIN FULL PURPOSE,ROADWAY,,,6600, LAMAR BLVD,,801, BRENTWOOD ST,,5159639,09/19/2021 06:17:00 PM +0000,OFFLINE,08/13/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/306.jpg,1/4 Cent,591a109d20eacf2d16669b14,POINT (-97.7212448 30.3339996)
307, LAMAR BLVD / MORROW ST,TURNED_ON,5/20/2019,Advidia,LOC16-002310,,NORTHEAST,"7, 4",AUSTIN FULL PURPOSE,ROADWAY,,,7500, LAMAR BLVD,,701, MORROW ST,,5160315,09/19/2021 06:17:00 PM +0000,ONLINE,05/21/2019 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/307.jpg,1/4 Cent,591a109d20eacf2d16669b16,POINT (-97.7149658 30.3439732)
308, LAMAR BLVD / NORTH LOOP BLVD,TURNED_ON,6/11/2018,Advidia,LOC16-000015,,NORTHEAST,"7, 9",AUSTIN FULL PURPOSE,ROADWAY,,,5200, LAMAR BLVD,,801, NORTH LOOP BLVD,,5158745,09/19/2021 06:17:00 PM +0000,ONLINE,02/20/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/308.jpg,1/4 Cent,591a109d20eacf2d16669b18,POINT (-97.729393 30.3210888)
310, LAMAR BLVD / 47TH ST (Triangle / State Offices),TURNED_ON,12/31/2019,Advidia,LOC16-004995,Triangle / State Offices,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,4601, LAMAR BLVD,,800, 47TH ST,,5158123,09/19/2021 06:17:00 PM +0000,OFFLINE,10/02/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/310.jpg,1/4 Cent,591a109d20eacf2d16669b1c,POINT (-97.7341919 30.31604)
311, LAMAR BLVD / 40TH ST,TURNED_ON,6/12/2018,Advidia,LOC16-001000,,CENTRAL,"10, 9",AUSTIN FULL PURPOSE,ROADWAY,,,3912, LAMAR BLVD,,1001, 40TH ST,,5157046,09/19/2021 06:17:00 PM +0000,ONLINE,06/13/2018 08:30:00 AM +0000,,https://cctv.austinmobility.io/image/311.jpg,1/4 Cent,591a109e20eacf2d16669b1e,POINT (-97.7413864 30.3078613)
312, LAMAR BLVD / 31ST ST,TURNED_ON,6/20/2018,Advidia,LOC16-005155,,CENTRAL,"10, 9",AUSTIN FULL PURPOSE,ROADWAY,,,3006, LAMAR BLVD,,907, 31ST ST,,5156307,09/19/2021 06:17:00 PM +0000,OFFLINE,10/02/2020 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/312.jpg,1/4 Cent,591a109e20eacf2d16669b20,POINT (-97.7461166 30.3004322)
313, LAMAR BLVD / 34TH ST,TURNED_ON,6/12/2018,Advidia,LOC16-000520,,CENTRAL,"10, 9",AUSTIN FULL PURPOSE,ROADWAY,,,3400, LAMAR BLVD,,1001, 34TH ST,,5156542,09/19/2021 06:17:00 PM +0000,ONLINE,02/23/2021 09:35:00 AM +0000,,https://cctv.austinmobility.io/image/313.jpg,1/4 Cent,591a109e20eacf2d16669b22,POINT (-97.7447128 30.3027)
314, LAMAR BLVD / 9TH ST,TURNED_ON,6/5/2018,Advidia,LOC16-000635,,CENTRAL,9,AUSTIN FULL PURPOSE,ROADWAY,,,600, LAMAR BLVD,,1001, 9TH ST,,5155448,09/19/2021 06:17:00 PM +0000,ONLINE,06/16/2021 08:35:00 AM +0000,,https://cctv.austinmobility.io/image/314.jpg,1/4 Cent,591a109e20eacf2d16669b24,POINT (-97.7527771 30.2739487)
